taxa	CL3	CC1	SV1	M31Fcsw	M11Fcsw	M31Plmr	M11Plmr	F21Plmr	M31Tong	M11Tong	LMEpi24M	SLEpi20M	AQC1cm	AQC4cm	AQC7cm	NP2	NP3	NP5	TRRsed1	TRRsed2	TRRsed3	TS28	TS29	Even1	Even2	Even3
X246781	0	2	1	0	0	0	0	0	0	1	1	5	24	56	42	1	0	0	0	0	0	0	0	0	0	0
X307581	4	15	189	0	0	0	0	0	0	0	0	0	22	2	0	0	0	1	0	0	0	0	0	0	0	0
X330540	0	0	0	0	0	0	0	0	0	0	0	0	3	8	5	0	0	0	0	0	0	0	0	0	0	0
X572138	17	26	331	1	0	0	4	1	4	1	44	8444	95	23	67	0	2	4	1	1	0	2	1	6	0	3
X72978	34	17	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
X160651	73	22	126	0	0	4	0	4	0	1	14	95	7	1	4	0	2	0	0	0	0	0	0	0	1	0
X256584	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X270708	48	31	5	0	0	0	3	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
X216180	1	9	0	0	0	0	0	1	0	0	0	5	2	8	12	0	0	0	0	0	0	0	0	1	0	0
X193234	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X557323	4	305	18	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	2	1	0	0	0	1	0
X107742	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X363703	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X209422	10	193	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	20	6	7	0	0	1	1	1
X395698	73	658	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0
X240659	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X160010	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X218287	21	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
X161009	34	890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
X543592	35	8	8	0	0	0	237	1	0	1	0	5	2	0	6	0	0	0	0	0	0	0	0	1	0	0
X154287	1	10	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
X590811	1	1	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	3	0	0	0	0	0
X578831	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X277886	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X232992	83	286	65	0	0	0	6	0	0	0	1	0	18	8	3	0	0	0	0	0	0	0	0	1	3	0
X156950	0	7	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X257780	45	42	3	0	0	0	0	0	0	0	0	18	0	0	2	0	0	0	0	0	0	0	0	0	1	0
X248962	0	28	42	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
X350591	18	40	5	0	0	0	0	0	0	0	0	3	4	0	4	0	0	0	0	0	0	0	0	0	0	1
X241705	46	14	51	0	0	0	0	0	0	0	0	0	2	4	3	0	0	0	0	0	0	0	0	0	0	0
X344260	184	515	76	0	0	0	1	0	0	0	0	0	3	3	3	1	0	0	0	4	0	0	0	3	7	1
X583654	186	2147	32	1	1	0	2	0	1	0	0	1	1	1	20	1	0	0	0	1	0	0	0	2	6	1
X526032	27	134	17	0	0	0	1	0	0	0	0	1	37	21	14	1	1	0	0	17	2	0	0	2	2	1
X244018	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X242455	0	8	1	0	0	0	0	0	0	0	0	0	6	3	6	0	0	0	0	0	0	0	0	0	0	0
X268617	12	18	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
X109907	984	2675	67	1	3	3	83	1	2	2	9	9	1650	2617	2145	10	1	1	0	1	0	0	3	10	4	1
X541963	151	1501	110	1	0	0	20	0	0	1	1	459	99	156	94	0	0	1	0	1	0	0	0	1	2	1
X245652	6	7	3	0	0	0	0	1	3	0	5	1631	315	168	202	2	1	0	0	0	0	0	1	0	1	0
X238692	0	0	0	0	0	0	0	0	0	0	0	0	6	7	14	0	0	0	0	0	0	0	0	0	0	0
X222635	21	605	155	0	0	0	0	0	0	1	1	1	2	3	3	1	0	0	0	3	0	0	0	1	1	1
X211598	258	1527	3	0	0	0	0	0	0	0	1	0	1	4	6	0	0	0	0	0	0	0	0	2	4	0
X551319	2	2	0	0	0	0	0	0	0	0	1	0	2	2	1	0	0	0	0	0	0	0	0	0	2	0
X321965	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X153542	3	8	15	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
X213892	744	1973	13	1	0	0	0	0	0	0	0	0	13	44	69	0	0	0	0	13	2	0	0	3	3	1
X204470	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X247873	23	24	4	0	0	0	0	0	0	0	1	1	2	5	2	0	1	0	0	0	0	0	0	2	0	0
X328627	444	56	6	0	0	0	0	0	0	3	1	2	208	410	351	5	0	1	0	0	0	0	0	4	1	0
X205943	8	3	0	0	0	0	0	0	0	0	0	0	5	11	7	0	0	0	0	0	0	0	0	0	0	0
X521806	18	18	5	0	0	0	1	1	1	1	1	4	1	10	7	0	0	0	0	0	0	0	0	0	0	0
X551895	12	24	3	0	0	0	0	0	0	0	2	1	106	232	214	4	0	0	0	1	0	0	0	1	0	0
X362733	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X521646	2	2	1	0	0	0	0	0	0	0	0	0	8	2	3	0	0	0	0	0	0	0	0	0	0	0
X47339	456	1329	94	0	1	1	0	0	0	0	1	0	242	251	131	1	1	0	0	0	0	0	1	6	2	1
X363617	89	1118	1205	2	1	0	11	5	0	1	0	8	0	10	2	0	0	0	0	0	0	0	0	1	4	1
X278390	1589	2748	105	0	0	0	8	0	2	1	1	15	712	905	766	4	0	2	0	0	1	3	4	10	3	0
X549796	5	43	19	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0
X114289	0	1	0	0	0	0	0	0	0	0	0	0	18	26	22	0	0	0	0	0	0	0	0	0	0	0
X542611	0	0	4	0	0	0	0	0	0	0	0	0	7	2	1	0	0	0	0	0	0	0	0	0	0	0
X250672	280	16	6	0	0	0	0	0	0	0	1	0	38	39	33	0	0	0	0	0	0	0	0	1	1	0
X563390	733	445	151	0	0	3	8	0	0	0	4	3	153	215	170	0	0	0	0	0	0	0	0	2	3	0
X255322	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X434004	37	147	16	0	0	1	2	0	1	0	1	1	9	5	13	0	0	0	0	0	0	0	0	2	1	0
X358280	23	6	2	0	0	0	0	0	0	0	0	0	0	4	2	0	0	1	0	0	0	0	0	0	0	0
X317096	200	406	58	0	0	1	8	2	0	1	4	0	115	192	145	1	0	0	0	0	0	0	1	10	7	1
X145905	18	53	193	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
X556825	779	615	29	0	1	1	0	0	0	0	0	1	70	72	37	0	0	1	0	0	0	0	0	2	1	1
X280545	330	952	24	0	0	0	14	0	0	0	0	5	15	103	40	0	1	0	0	0	0	0	0	6	1	0
X545016	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
X286368	1	1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
X113866	4113	1020	519	0	1	1	7	2	3	0	11	233	185	198	151	1	3	2	2	0	4	4	2	19	11	4
X213634	4	304	584	0	0	0	0	0	0	0	0	2	0	4	3	0	0	0	0	0	0	1	0	0	2	3
X541215	1	37	148	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
X560165	2	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X183639	5	20	6	0	0	0	1	0	2	1	10	5	14	6	7	0	0	0	0	0	0	0	1	1	2	0
X236776	9	5	9	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X105552	278	201	143	0	0	0	1	0	0	0	0	18	1	1	3	0	0	0	1	0	0	0	0	2	2	1
X558805	25	9	10	0	0	0	1	0	0	0	2	9	1	1	0	0	0	0	0	0	0	0	0	0	1	0
X208800	5	2	13	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
X592173	6	6	11	0	0	0	4	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0
X510452	3	2	16	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
X565399	6043	3822	5217	2	2	13	8	12	5	0	2	4	9	11	11	1	3	0	1	1	1	2	0	24	5	9
X551005	42	5	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0
X586693	1787	306	154	1	0	0	31	3	1	0	1	4	30	25	11	0	0	2	0	0	1	0	0	7	4	1
X151174	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
X32581	0	3	243	0	0	7	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X346596	4	20	8	0	0	0	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
X138295	6	25	24	0	0	1	2	2	0	0	6	6	2	4	1	0	0	0	1	1	2	0	0	0	0	1
X317483	5	15	71	0	0	0	7	0	0	0	2	48	1	1	1	0	0	1	1	0	0	0	0	0	0	0
X248199	2	23	122	0	0	0	12	7	0	0	0	8	6	6	3	0	0	0	0	0	0	0	1	0	0	2
X554086	58	188	462	0	0	8	66	27	0	0	1	10	74	78	69	0	0	0	0	0	0	0	0	3	0	1
X540510	5	50	850	0	0	0	1	0	0	0	2	5	0	0	0	0	2	1	0	0	0	0	0	0	1	4
X578565	6	39	1015	0	0	1	56	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
X367060	48	76	373	0	0	1	19	65	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
X204795	24	155	2976	3	0	0	47	15	1	0	2	12	0	0	1	0	0	0	2	1	0	3	0	0	2	5
X553480	4	14	664	0	0	0	23	80	1	0	19	4	1	1	0	0	0	0	0	1	0	1	0	0	0	4
X143991	21	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X534493	12	20	584	0	0	0	67	61	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3
X210176	49	296	3406	1	0	23	204	80	1	5	11	2027	11	6	14	0	1	1	3	3	1	2	0	1	2	9
X123738	54	637	1565	0	0	6	25	28	0	0	0	1	4	9	3	0	1	0	1	1	0	0	0	1	1	0
X594040	16	43	1018	0	0	0	2	34	0	0	0	7	0	0	1	0	0	0	0	1	0	0	1	0	0	3
X154761	1	0	1	0	0	58	103	23	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
X81764	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X134825	77	78	1971	1	0	28	139	87	0	0	2	2	1	1	1	0	0	0	0	6	1	0	0	0	1	3
X167066	0	1	78	0	0	93	47	78	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
X564288	55	687	215	0	0	0	1	2	0	0	0	0	4	1	7	0	0	0	0	0	0	0	0	0	1	1
X137809	55	10	264	0	0	2	13	15	0	0	7	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0
X136598	0	93	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
X325365	32	169	0	0	0	0	18	3	0	0	0	0	15	11	11	0	0	0	0	0	0	0	0	0	1	0
X254256	2	4	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X160560	42	203	443	0	0	2	20	10	0	0	0	1	4	8	9	0	0	0	1	1	0	0	0	0	1	1
X250514	162	1916	1040	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	1
X558503	53	18	119	0	1	0	0	0	0	0	20	6	1	1	1	0	0	0	0	0	1	0	0	2	0	1
X356069	100	176	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0
X113307	427	1278	323	1	1	0	46	18	0	1	12	28	18	11	12	0	0	3	1	0	1	2	2	15	9	11
X417385	8	190	71	0	0	0	37	3	0	0	0	0	0	0	0	0	0	0	0	55	2	0	0	0	0	1
X55504	825	948	415	1	0	1	86	7	1	0	1	1	9	26	27	0	0	0	1	2	0	0	0	1	1	0
X211087	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X142330	6	6	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
X249431	122	312	1769	1	0	1	8	16	0	0	4	0	1	3	1	0	0	1	0	1	1	1	1	1	6	6
X540458	24	62	362	0	0	0	0	5	0	0	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	2
X357994	16	119	469	0	0	0	0	0	2	0	0	0	1	2	1	0	0	0	2	0	0	0	0	2	1	2
X535998	2	314	639	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	5
X362648	152	1205	827	0	0	0	2	0	0	0	0	9	3	5	6	0	0	0	0	0	0	1	0	2	2	0
X42740	8	59	742	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	5
X152361	48	87	1740	0	0	0	0	0	0	0	0	0	4	14	6	1	0	0	0	0	0	0	0	1	0	6
X78422	7	70	147	0	0	0	0	0	0	1	21	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
X93798	5	128	28	0	0	0	25	0	0	0	8	0	13	8	8	0	0	0	0	0	0	0	0	0	1	1
X553534	37	90	936	0	0	0	22	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	1	5
X250223	2	5	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X307031	504	416	106	1	1	0	0	0	0	0	0	0	6	22	25	0	0	0	0	0	0	0	0	3	2	0
X144976	39	203	74	0	0	1	1	0	0	0	0	3	3	2	0	0	0	0	0	0	0	0	1	0	0	0
X140614	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
X246952	7	25	29	0	0	0	0	0	0	0	0	0	6	12	4	0	0	0	0	0	0	0	0	0	1	0
X547667	2	31	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X254621	59	254	537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
X535708	0	5	10	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
X136597	19	3	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X250277	177	798	1125	2	0	1	13	13	0	0	47	25	119	113	66	3	1	1	0	0	1	0	1	3	4	1
X540472	5	11	1	0	0	0	0	0	0	0	0	1	0	2	3	0	0	0	0	0	0	0	0	1	0	0
X240838	266	515	484	0	0	0	1	0	0	0	0	14	14	8	9	0	0	2	1	2	0	0	0	4	2	3
X242284	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X235802	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X544834	29	3	2	0	0	0	0	0	0	0	0	12	0	1	1	0	0	0	0	0	0	0	0	1	0	0
X250093	980	743	856	1	0	2	1	0	1	0	0	30	3	1	4	0	0	0	0	0	0	0	0	5	5	4
X445860	202	848	1437	0	0	4	67	2	3	1	0	6	143	147	159	1	0	1	0	0	0	0	0	3	2	2
X221611	3	1	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X168695	4	2	22	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
X233375	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X550271	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X252642	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X58633	3	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X557126	48	0	20	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
X58620	2	7	13	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
X58621	139	68	70	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
X584085	1	10	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
X164755	89	21	0	0	0	0	0	0	0	0	0	0	2	5	6	0	0	0	0	0	0	0	0	0	0	0
X141868	9	20	67	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
X260978	0	5	55	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X82843	1	7	228	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
X99395	0	3	18	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0
X182778	2	21	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X557824	0	0	0	0	0	0	0	4	0	0	2	6	254	109	49	0	1	0	0	0	1	0	0	0	1	0
X209940	12	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
X212054	6	18	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0
X271833	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X542274	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X343941	0	9	12	0	0	0	3	0	0	0	3	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0
X238970	0	10	49	0	1	0	32	5	1	0	1	8	4	1	6	0	0	0	0	0	0	0	0	0	3	0
X172843	0	85	17	0	0	0	8	4	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0
X222632	36	58	3163	0	0	0	47	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	2	0	1	3
X153138	17	129	2125	0	0	7	22	52	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	2
X341142	0	6	359	0	0	0	40	1	1	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	1
X562783	77	451	2481	0	0	2	143	39	1	0	1	5	71	98	107	1	0	0	0	0	1	0	1	0	4	7
X155441	2	131	1349	1	0	0	114	110	0	0	0	2	0	0	0	0	0	0	2	1	0	0	0	0	1	0
X512264	1	48	4	0	0	0	2	0	0	2	3	9	755	1162	1098	6	2	0	1	1	0	0	1	4	2	0
X517065	11	7	7	0	0	4	92	0	0	0	0	0	12	7	4	0	0	0	0	0	0	0	0	0	0	0
X229576	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X96454	7	15	18	0	0	0	20	0	0	10	386	25	5	3	5	0	1	0	0	0	0	0	0	2	0	1
X58374	1393	83	6	0	0	0	1	0	0	7	679	45	5	0	1	0	0	0	0	2	0	1	1	8	0	0
X42289	0	0	6	0	0	0	1	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X278221	4	5	2	0	1	0	1	1	0	3	82	22	3	2	1	6	20	0	0	0	0	0	0	0	2	0
X131106	1	37	0	0	0	0	0	0	0	1	71	0	3	0	0	2	0	0	0	0	0	0	0	0	0	1
X127471	33	46	29	2	9	0	2	3	14	142	12175	13893	104	24	88	0	8	3	6	3	0	5	0	3	0	7
X70346	30	34	10	1	3	0	1	0	17	338	28740	12813	85	25	98	5	5	2	4	3	3	4	1	7	4	13
X548506	3	9	2	0	0	0	0	0	1	2	222	7	25	0	7	0	0	0	0	0	0	0	0	0	0	0
X119875	0	0	0	0	0	0	0	0	0	1	21	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X52719	0	0	1	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X142029	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X188772	25	47	3	0	0	0	0	0	0	0	2	1	3	1	2	0	0	2	0	2	0	0	0	0	0	0
X206279	96	135	206	0	1	0	0	2	0	20	1852	308	49	5	10	1	2	0	0	0	0	0	1	1	0	2
X241011	54	98	53	3	1	0	13	0	7	79	6061	1810	16	9	22	0	2	3	6	0	1	0	1	0	0	5
X236430	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X190531	5	17	27	0	0	0	0	0	0	3	29	23	0	0	2	0	0	0	0	0	0	0	0	1	0	0
X153532	9	14	6	0	0	0	0	0	2	10	498	53	1	0	0	0	0	0	0	0	0	0	0	0	0	0
X534228	16	39	51	0	0	0	4	0	0	0	19	4	6	1	2	0	0	0	0	0	0	0	0	0	2	0
X94468	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X351947	9	14	55	0	1	0	1	0	0	0	0	6	1	5	1	1	0	0	0	3	1	0	1	0	0	2
X97049	1	0	1	0	0	0	0	0	0	2	179	0	21	58	18	0	0	0	0	0	0	1	1	1	0	0
X151254	11	6	57	0	0	3	7	0	0	3	277	11	30	66	58	0	1	0	0	6	1	0	0	2	0	0
X264742	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
X152276	59	143	262	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0
X99400	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X558023	43	528	54	0	4	0	0	0	9	3	52	19	3690	3610	3627	23	6	3	0	0	0	0	8	18	1	1
X557002	0	0	0	0	0	0	0	0	0	0	22	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X241123	79	202	252	0	4	2	20	10	6	67	3602	1852	73	47	62	1	3	5	0	0	2	0	0	8	8	4
X250900	0	3	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
X346774	24	115	29	0	0	0	24	1	1	2	141	5	15	5	8	0	1	0	0	0	0	0	0	0	0	1
X534616	0	12	3	0	0	0	1	0	0	4	235	6	235	233	149	3	0	0	0	0	1	0	1	3	0	0
X228372	16	30	15	1	0	0	1	1	4	3	10	1933	1271	793	919	6	2	2	0	0	0	1	3	8	0	0
X224117	69	2597	2	0	0	2	0	0	0	0	0	2	3	0	4	0	0	0	0	0	0	0	0	4	4	0
X224770	18	197	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
X203786	45	144	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
X258047	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X320104	28	119	0	0	0	0	0	0	0	0	0	1	3	6	1	0	0	0	1	1	0	0	0	0	0	0
X348170	13	32	56	0	0	0	0	0	0	0	0	0	12	28	18	1	5	0	1	8	12	0	0	0	0	1
X246967	45	71	15	0	0	0	6	0	0	0	2	14	10	16	9	0	4	0	0	17	25	0	0	2	0	1
X576653	0	1	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
X2649	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	44	23	15	0	0	0	0	0
X268113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	36	3	0	0	0	0	0
X2648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	0	0	0	0	0	0
X536800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	4	1	12	2	0	0	0	0	0
X570489	0	0	0	0	0	0	0	0	1	1	0	0	0	1	2	0	7	3	172	1138	417	0	1	6	0	0
X255558	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	66	49	21	0	0	0	1	0
X249217	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
X592121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
X560864	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
X532169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
X248702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
X251756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	12	0	0	0	0	0
X172643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0
X164768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	43	228	5	0	0	0	0	0
X161044	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	211	248	1	0	1	0	0
X574540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	1	0	0	0
X571736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	13	1	0	0	0	0	0
X539477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
X257002	0	3	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X437088	0	0	53	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X160290	3	8	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
X103210	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X25315	11	11	0	0	0	0	0	0	0	0	0	0	2	3	4	0	0	0	0	0	0	0	0	0	0	0
X217425	0	0	0	0	0	0	0	1	0	0	0	0	1	4	7	0	0	0	0	12	15	0	0	1	0	0
X144037	0	0	0	0	0	0	0	0	0	0	0	0	7	19	17	0	0	0	0	0	2	0	0	0	0	0
X515456	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
X201304	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0
